"SQGDP2 Gross domestic product (GDP) by state 1/"
"(Millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2008:Q1","2008:Q2","2008:Q3","2008:Q4","2009:Q1","2009:Q2","2009:Q3","2009:Q4","2010:Q1","2010:Q2","2010:Q3","2010:Q4"
"00000","United States *","65","      Administrative and support and waste management and remediation services",439205.0,439110.0,439118.0,436776.0,417716.0,409493.0,407617.0,414801.0,425657.0,434722.0,442038.0,447835.0
"00000","United States *","69","      Educational services",160070.0,164492.0,170653.0,175920.0,185241.0,187269.0,189184.0,191630.0,194984.0,198104.0,200501.0,201895.0
"00000","United States *","70","      Health care and social assistance",986336.0,1005146.0,1025430.0,1051211.0,1062665.0,1075709.0,1082364.0,1095910.0,1091469.0,1106602.0,1120609.0,1128465.0
"00000","United States *","76","      Arts, entertainment, and recreation",140356.0,141806.0,143541.0,147028.0,144216.0,143303.0,145380.0,145649.0,148178.0,151447.0,153054.0,156307.0
"00000","United States *","79","      Accommodation and food services",398693.0,399772.0,401334.0,398355.0,388506.0,387128.0,388576.0,390367.0,393922.0,402116.0,407385.0,410771.0
"00000","United States *","82","      Other services (except government and government enterprises)",328955.0,328691.0,329973.0,333452.0,328185.0,326620.0,325056.0,326279.0,322777.0,326862.0,330775.0,331553.0
"00000","United States *","83","  Government and government enterprises",1948177.0,1968570.0,1993905.0,2015776.0,2019848.0,2040150.0,2051803.0,2068412.0,2086819.0,2110815.0,2113781.0,2120443.0
"00000","United States *","84","    Federal civilian",338933.0,341545.0,344474.0,347056.0,351072.0,358313.0,360306.0,364609.0,372803.0,383649.0,381904.0,382493.0
"00000","United States *","85","    Military",192284.0,196107.0,199895.0,203006.0,203994.0,205744.0,207358.0,209332.0,213644.0,213976.0,212632.0,213020.0
"00000","United States *","86","    State and local",1328510.0,1340983.0,1357286.0,1370815.0,1369821.0,1379252.0,1384931.0,1392906.0,1399606.0,1410923.0,1414075.0,1417479.0
"00000","United States *","","Addenda:","","","","","","","","","","","",""
"00000","United States *","100","All industry total, overseas activity",88450.0,89936.0,92249.0,94900.0,94961.0,96841.0,99209.0,101566.0,100767.0,102268.0,105169.0,107451.0
"00000","United States *","101","Government and government enterprises, overseas activity",88450.0,89936.0,92249.0,94900.0,94961.0,96841.0,99209.0,101566.0,100767.0,102268.0,105169.0,107451.0
"01000","Alabama","1","All industry total",172088.8,173859.5,174178.6,170582.1,168718.5,168375.9,169075.5,170344.1,171057.9,174016.2,178045.5,178760.9
"01000","Alabama","2","  Private industries",143119.3,144586.0,144526.9,140540.1,138301.0,137303.2,137791.2,139278.7,139703.4,142490.4,146449.3,147425.0
"01000","Alabama","3","      Agriculture, forestry, fishing and hunting",2185.5,1996.5,1713.8,1684.0,1913.7,1878.6,1927.0,1944.5,1509.1,1810.3,2101.3,2292.7
"01000","Alabama","6","      Mining, quarrying, and oil and gas extraction",3580.5,4235.1,4174.5,3406.0,2945.1,2713.6,2714.2,2906.2,3287.7,2900.7,3027.3,2922.0
"01000","Alabama","10","      Utilities",4291.0,4584.1,5035.8,4963.9,5210.9,4852.3,4917.2,5228.0,4931.2,5370.3,5926.6,6100.4
"01000","Alabama","11","      Construction",8707.4,8403.3,8327.0,8034.0,7810.7,7601.5,7302.5,6932.7,6961.6,6855.2,6881.8,6539.3
"01000","Alabama","12","      Manufacturing",29284.3,29587.8,29540.1,27604.2,25312.7,24757.4,25181.5,25742.7,25983.4,26630.4,28267.2,28806.8
"01000","Alabama","13","          Durable goods manufacturing",18942.7,19260.8,18800.3,17260.1,14947.0,13423.6,13295.9,13660.4,14989.0,15921.5,17111.1,17020.7
"01000","Alabama","25","          Nondurable goods manufacturing",10341.6,10327.1,10739.7,10344.1,10365.7,11333.8,11885.7,12082.3,10994.4,10708.9,11156.1,11786.1
"01000","Alabama","34","      Wholesale trade",10148.8,10376.7,10511.2,10334.2,9862.7,9678.2,9615.8,9841.6,9845.2,10093.2,10235.7,10168.8
"01000","Alabama","35","      Retail trade",12014.3,12100.9,12296.6,12146.8,11782.9,11716.0,11621.7,11952.2,11845.3,12078.1,12049.9,11874.8
"01000","Alabama","36","      Transportation and warehousing",4643.4,4763.0,4802.4,4927.7,4497.2,4300.7,4362.8,4493.9,4504.5,4660.4,4781.3,4783.0
"01000","Alabama","45","      Information",5032.1,5123.2,5083.1,4938.9,4716.9,4638.5,4660.1,4670.1,4532.9,4554.4,4604.3,4645.1
"01000","Alabama","51","      Finance and insurance",9515.9,8613.6,7306.0,5860.8,8074.0,8854.6,8877.1,8758.6,8969.3,9194.6,9255.2,9253.7
"01000","Alabama","56","      Real estate and rental and leasing",16721.3,17224.0,17490.2,17787.9,17896.5,17724.3,17904.8,17727.7,18111.1,18482.2,18639.9,19206.8
"01000","Alabama","60","      Professional, scientific, and technical services",10053.2,10384.9,10654.7,11056.3,10476.8,10560.3,10583.5,10753.3,10371.2,10552.7,10804.8,10915.1
"01000","Alabama","64","      Management of companies and enterprises",1373.0,1383.2,1494.7,1382.4,1446.7,1538.9,1524.2,1464.6,1593.5,1665.3,1646.1,1743.4
"01000","Alabama","65","      Administrative and support and waste management and remediation services",4291.8,4308.0,4259.7,4182.6,4056.0,4019.9,4019.5,4134.7,4280.4,4537.0,4859.5,4722.7
"01000","Alabama","69","      Educational services",920.9,914.1,937.9,993.0,1043.7,1057.1,1082.3,1117.1,1113.0,1133.4,1159.6,1144.6
"01000","Alabama","70","      Health care and social assistance",11355.5,11549.7,11782.0,12055.5,12116.2,12281.0,12306.6,12382.6,12507.3,12503.6,12724.3,12776.5
"01000","Alabama","76","      Arts, entertainment, and recreation",581.8,581.6,599.4,623.9,607.1,600.3,622.3,614.7,628.3,628.7,599.7,593.4
"01000","Alabama","79","      Accommodation and food services",3871.1,3917.7,3946.5,3951.2,3964.9,3960.1,3994.3,3961.0,4099.9,4131.5,4132.1,4151.7
"01000","Alabama","82","      Other services (except government and government enterprises)",4547.7,4538.7,4571.3,4606.8,4566.1,4570.0,4573.7,4652.5,4628.3,4708.5,4752.7,4784.0
"01000","Alabama","83","  Government and government enterprises",28969.5,29273.5,29651.7,30042.0,30417.5,31072.7,31284.3,31065.4,31354.6,31525.8,31596.2,31335.9
"01000","Alabama","84","    Federal civilian",6632.2,6589.4,6659.9,6814.5,7048.3,7146.9,7266.8,7244.1,7512.6,7482.6,7462.7,7458.5
"01000","Alabama","85","    Military",3738.9,3839.1,3906.3,3972.0,4136.7,4173.8,4231.8,4238.7,4239.4,4246.0,4210.8,4294.2
"01000","Alabama","86","    State and local",18598.4,18844.9,19085.5,19255.5,19232.5,19752.0,19785.7,19582.6,19602.6,19797.2,19922.7,19583.2
"02000","Alaska","1","All industry total",52447.8,55938.1,57386.3,53263.8,50559.0,49263.8,48626.8,50156.9,51607.4,52558.1,53506.4,54119.1
"02000","Alaska","2","  Private industries",44061.6,47420.6,48757.2,44565.2,41610.9,40268.2,39518.6,41021.4,42358.7,43240.5,44141.1,44746.4
"02000","Alaska","3","      Agriculture, forestry, fishing and hunting",347.6,308.7,349.9,487.5,362.3,393.5,388.2,343.5,517.7,433.2,425.7,462.7
"02000","Alaska","6","      Mining, quarrying, and oil and gas extraction",18877.1,21720.7,22783.2,18118.2,15710.6,14179.3,13399.3,14392.9,14994.7,15533.1,15873.7,16350.8
"02000","Alaska","10","      Utilities",480.7,537.1,569.9,578.4,644.5,603.2,613.1,620.1,653.3,639.3,661.5,686.9
"02000","Alaska","11","      Construction",2102.2,2047.5,2071.2,2073.4,2154.7,2192.7,2164.0,2192.8,2095.2,2127.3,2142.0,2171.9
"02000","Alaska","12","      Manufacturing",1471.6,1452.7,1473.8,1504.1,1397.7,1586.3,1482.3,1339.1,1230.0,1117.8,1060.9,1003.1
"02000","Alaska","13","          Durable goods manufacturing",185.2,179.9,175.5,186.4,189.7,188.6,195.9,183.3,180.4,171.0,169.6,160.2
"02000","Alaska","25","          Nondurable goods manufacturing",1286.4,1272.8,1298.3,1317.7,1208.0,1397.6,1286.4,1155.8,1049.6,946.8,891.4,842.9
"02000","Alaska","34","      Wholesale trade",1082.1,1097.9,1079.7,1097.8,1003.2,1014.4,1005.4,1032.2,1047.9,1095.0,1138.8,1150.0
"02000","Alaska","35","      Retail trade",1840.6,1842.5,1875.7,1964.8,1901.2,1934.6,1948.6,2006.0,1978.5,2006.7,1995.6,1992.7
"02000","Alaska","36","      Transportation and warehousing",4683.4,4898.3,4953.6,4993.6,4478.3,4294.4,4342.2,4657.8,5180.9,5436.0,5716.8,5476.9
"02000","Alaska","45","      Information",1076.6,1173.7,1171.0,1226.1,1020.4,1139.4,1117.7,1112.3,1143.3,1097.4,1142.5,1109.8
"02000","Alaska","51","      Finance and insurance",1182.9,1152.4,1064.1,874.8,1101.3,1130.4,1111.9,1097.9,1124.6,1062.1,1046.3,1127.2
"02000","Alaska","56","      Real estate and rental and leasing",3508.6,3527.2,3554.9,3700.3,3827.2,3832.8,3928.3,4013.8,4139.2,4252.7,4334.4,4470.8
"02000","Alaska","60","      Professional, scientific, and technical services",1609.8,1712.3,1755.6,1791.5,1834.9,1775.3,1777.5,1786.5,1851.3,1881.8,1945.5,1971.3
"02000","Alaska","64","      Management of companies and enterprises",267.6,276.2,290.9,300.2,290.4,292.7,304.5,318.5,306.5,327.4,334.8,342.0
"02000","Alaska","65","      Administrative and support and waste management and remediation services",848.9,863.5,878.8,918.1,932.8,932.5,948.1,956.5,994.8,1037.3,1040.3,1040.3
"02000","Alaska","69","      Educational services",140.6,141.1,148.1,156.4,154.0,152.7,158.8,163.3,170.3,168.6,167.5,174.5
"02000","Alaska","70","      Health care and social assistance",2374.9,2451.5,2504.5,2577.1,2612.8,2684.6,2688.2,2807.0,2800.1,2846.3,2906.5,2959.8
"02000","Alaska","76","      Arts, entertainment, and recreation",202.8,207.6,213.1,209.9,201.6,212.3,213.8,212.1,209.3,214.5,216.1,232.9
"02000","Alaska","79","      Accommodation and food services",1275.7,1321.5,1324.2,1275.6,1261.0,1193.5,1196.8,1240.1,1195.9,1223.3,1242.2,1265.8
"02000","Alaska","82","      Other services (except government and government enterprises)",687.9,688.3,695.1,717.4,722.1,723.5,729.7,728.8,725.1,740.8,749.7,757.0
"02000","Alaska","83","  Government and government enterprises",8386.2,8517.5,8629.0,8698.6,8948.0,8995.6,9108.2,9135.5,9248.6,9317.6,9365.3,9372.7
"02000","Alaska","84","    Federal civilian",1839.5,1841.4,1839.5,1814.7,1843.6,1863.1,1872.6,1881.8,1970.6,1987.3,1997.6,1969.9
"02000","Alaska","85","    Military",2069.6,2139.1,2135.1,2176.6,2241.0,2272.8,2320.4,2325.6,2308.6,2283.8,2263.3,2297.1
"02000","Alaska","86","    State and local",4477.1,4536.9,4654.4,4707.3,4863.4,4859.7,4915.2,4928.1,4969.4,5046.5,5104.4,5105.8
"04000","Arizona","1","All industry total",262560.9,261723.0,259804.9,252961.6,246427.3,242454.2,240994.8,245182.1,243054.1,246779.2,249707.1,252960.7
"04000","Arizona","2","  Private industries",226746.7,225980.0,224033.6,217433.6,211496.6,207881.2,206520.4,209372.9,207949.9,209958.9,212753.9,215872.4
"04000","Arizona","3","      Agriculture, forestry, fishing and hunting",1775.8,1759.7,1553.3,1456.7,1353.7,1272.4,1308.8,1418.8,1646.2,1625.9,1666.1,1772.7
"04000","Arizona","6","      Mining, quarrying, and oil and gas extraction",5126.2,5308.4,5978.3,5025.7,4321.1,4529.1,4715.6,5628.2,6173.6,6163.8,6092.4,5941.3
"04000","Arizona","10","      Utilities",4846.8,5221.6,5503.0,5535.6,5832.6,5840.5,5600.7,5724.5,6334.2,5801.7,5924.3,6102.3
"04000","Arizona","11","      Construction",19482.2,18430.2,17277.7,15839.4,13623.8,12139.9,11130.3,10561.5,9785.0,9796.4,9726.1,9928.9
"04000","Arizona","12","      Manufacturing",24003.1,23556.0,23655.8,22796.1,21042.2,20339.2,20460.0,21206.5,21220.3,21813.8,22782.3,22918.3
"04000","Arizona","13","          Durable goods manufacturing",20048.3,19551.6,19552.6,18820.4,16782.0,15811.6,15786.7,16529.0,16900.3,17522.9,18504.5,18649.6
"04000","Arizona","25","          Nondurable goods manufacturing",3954.8,4004.4,4103.2,3975.7,4260.2,4527.5,4673.3,4677.5,4320.0,4290.9,4277.9,4268.7
"04000","Arizona","34","      Wholesale trade",15004.4,15280.8,15469.4,15161.4,14657.1,14225.2,14196.9,14711.3,14363.2,14756.6,14975.0,15147.3
"04000","Arizona","35","      Retail trade",19654.0,19498.8,19185.4,18639.5,17854.3,17909.5,17637.6,17729.9,18075.7,18210.5,18097.4,18323.3
"04000","Arizona","36","      Transportation and warehousing",7059.9,7144.3,7241.5,7291.1,6991.7,6735.6,6787.7,7025.2,7073.2,7443.6,7660.3,7756.0
"04000","Arizona","45","      Information",7560.7,7700.9,7768.6,7476.7,7334.0,7237.0,7328.5,7791.2,7089.8,7267.7,7543.0,7759.6
"04000","Arizona","51","      Finance and insurance",14482.6,14371.3,12582.9,10026.0,12147.0,12600.2,12643.6,13001.7,13182.6,13360.5,13730.4,14635.4
"04000","Arizona","56","      Real estate and rental and leasing",40925.5,40160.4,39652.4,39513.8,39686.1,38644.5,38300.4,37605.0,37201.4,37011.0,36680.5,36633.7
"04000","Arizona","60","      Professional, scientific, and technical services",14893.3,15056.4,15245.2,15198.4,14589.3,14107.1,13919.5,13906.6,13711.1,14055.2,14266.9,14484.0
"04000","Arizona","64","      Management of companies and enterprises",2851.9,2926.7,2975.0,3208.3,2742.0,2836.6,3096.4,2815.5,2652.4,2736.2,2819.7,2894.1
"04000","Arizona","65","      Administrative and support and waste management and remediation services",12027.8,11906.3,11644.4,11609.0,10988.6,10932.7,10644.2,10690.7,10435.9,10562.7,10667.9,10857.6
"04000","Arizona","69","      Educational services",2362.9,2463.4,2581.5,2680.7,2861.1,2883.8,2977.6,3154.8,3187.1,3281.4,3412.3,3434.6
"04000","Arizona","70","      Health care and social assistance",18598.9,19196.6,19638.1,20034.4,19996.6,20286.6,20458.7,20810.1,20662.6,20654.2,21195.5,21481.0
"04000","Arizona","76","      Arts, entertainment, and recreation",2026.0,2004.0,2064.6,2093.8,2027.0,2016.4,1999.7,2027.8,2044.1,2022.7,2037.2,2109.6
"04000","Arizona","79","      Accommodation and food services",8927.1,8854.0,8841.9,8722.1,8449.7,8395.2,8387.2,8440.1,8296.5,8485.9,8535.0,8650.6
"04000","Arizona","82","      Other services (except government and government enterprises)",5137.6,5140.2,5174.7,5124.8,4998.8,4949.8,4927.2,5123.6,4815.1,4908.9,4941.8,5042.0
"04000","Arizona","83","  Government and government enterprises",35814.2,35743.1,35771.3,35528.0,34930.7,34573.0,34474.4,35809.1,35104.2,36820.3,36953.3,37088.3
"04000","Arizona","84","    Federal civilian",5815.8,5886.9,5968.3,6021.3,6196.3,6194.5,6236.6,6186.9,6481.1,6463.8,6402.2,6391.2
"04000","Arizona","85","    Military",3137.2,3203.4,3288.5,3373.1,3561.6,3627.5,3701.7,3776.3,3861.2,3946.8,3980.8,4027.7
"04000","Arizona","86","    State and local",26861.2,26652.8,26514.6,26133.7,25172.8,24751.0,24536.1,25846.0,24761.9,26409.8,26570.3,26669.5
"05000","Arkansas","1","All industry total",97341.8,99798.2,100177.6,98739.8,98668.1,95185.3,96194.3,97886.9,97460.7,100516.0,102645.8,103260.5
"05000","Arkansas","2","  Private industries",84016.7,86451.8,86696.2,85239.7,84924.4,81475.3,82152.1,83782.9,83201.8,86268.7,88096.5,88736.9
"05000","Arkansas","3","      Agriculture, forestry, fishing and hunting",3044.8,3081.3,2884.1,3001.9,1830.9,1994.3,2411.1,2872.6,1602.7,1969.1,2369.7,2572.8
"05000","Arkansas","6","      Mining, quarrying, and oil and gas extraction",2295.9,3100.0,3431.1,2950.6,2550.0,2306.4,2283.9,2485.1,2727.3,2895.0,2917.7,3084.3
"05000","Arkansas","10","      Utilities",2204.9,2465.4,2426.5,2463.0,2640.1,2422.9,2493.9,2595.4,2648.0,2763.6,2837.3,2982.9
"05000","Arkansas","11","      Construction",4295.4,4283.6,4336.9,4431.4,4394.3,4164.6,4226.7,3996.8,3811.9,4194.9,4168.6,3984.1
"05000","Arkansas","12","      Manufacturing",15468.7,15566.3,15609.6,14802.6,13481.6,13476.2,13852.2,14388.7,14336.3,14881.5,15280.0,15371.5
"05000","Arkansas","13","          Durable goods manufacturing",9146.5,9060.5,8820.4,8139.4,6793.7,6228.4,6102.7,6223.9,6384.4,6972.0,7295.4,7473.2
"05000","Arkansas","25","          Nondurable goods manufacturing",6322.2,6505.8,6789.2,6663.3,6687.9,7247.8,7749.4,8164.9,7951.9,7909.5,7984.6,7898.3
"05000","Arkansas","34","      Wholesale trade",7212.3,7431.2,7480.2,7586.3,7125.9,7088.2,7137.8,7393.1,7495.7,7607.8,7835.0,7877.7
"05000","Arkansas","35","      Retail trade",6748.0,6818.0,6950.1,6875.7,6716.6,6744.9,6677.6,6889.9,6939.3,7177.0,7134.2,7067.7
"05000","Arkansas","36","      Transportation and warehousing",4342.0,4501.0,4454.0,4455.0,4133.6,3978.7,3809.8,3872.7,3907.1,4126.3,4287.5,4193.7
"05000","Arkansas","45","      Information",3848.4,4123.4,3948.0,3817.3,6149.7,3488.3,3203.3,3050.5,2754.2,3051.7,2946.2,2894.7
"05000","Arkansas","51","      Finance and insurance",4400.4,4341.9,3893.7,3153.1,3864.5,3891.7,3959.3,3927.7,4006.0,3969.8,4217.8,4483.4
"05000","Arkansas","56","      Real estate and rental and leasing",9116.8,9154.9,9190.9,9380.2,9659.8,9643.3,9818.0,9864.8,10043.5,10231.5,10258.0,10444.3
"05000","Arkansas","60","      Professional, scientific, and technical services",3496.6,3572.4,3674.9,3678.0,3512.7,3451.3,3396.9,3380.3,3545.9,3506.7,3620.2,3577.9
"05000","Arkansas","64","      Management of companies and enterprises",2490.5,2752.8,2903.0,2908.5,3039.1,2993.1,2917.9,2979.2,3049.2,3285.2,3380.8,3376.1
"05000","Arkansas","65","      Administrative and support and waste management and remediation services",2265.2,2305.8,2304.5,2291.9,2284.6,2211.3,2243.1,2295.9,2424.9,2508.7,2557.1,2523.3
"05000","Arkansas","69","      Educational services",481.8,508.6,544.9,569.0,613.3,612.1,620.7,624.4,664.5,662.2,670.0,668.4
"05000","Arkansas","70","      Health care and social assistance",7361.1,7515.3,7658.6,7882.8,7887.5,8025.3,8052.8,8119.5,8084.4,8149.9,8285.4,8280.2
"05000","Arkansas","76","      Arts, entertainment, and recreation",406.6,354.0,384.4,381.1,395.9,393.5,400.4,399.9,396.5,408.8,417.6,408.7
"05000","Arkansas","79","      Accommodation and food services",2298.6,2305.1,2340.1,2334.0,2358.3,2346.3,2385.9,2375.9,2487.7,2538.6,2545.2,2560.1
"05000","Arkansas","82","      Other services (except government and government enterprises)",2238.8,2270.7,2280.6,2277.4,2286.0,2242.8,2260.8,2270.6,2276.6,2340.4,2368.1,2384.9
"05000","Arkansas","83","  Government and government enterprises",13325.1,13346.4,13481.5,13500.1,13743.8,13710.0,14042.2,14104.0,14258.9,14247.3,14549.4,14523.7
"05000","Arkansas","84","    Federal civilian",2232.4,2222.3,2249.3,2279.5,2313.1,2364.1,2327.5,2313.6,2409.9,2308.4,2317.7,2242.4
"05000","Arkansas","85","    Military",1006.9,1009.5,1007.0,1004.6,1061.7,1069.2,1074.7,1086.4,1054.9,1051.5,1043.4,1045.7
"05000","Arkansas","86","    State and local",10085.8,10114.6,10225.1,10215.9,10368.9,10276.7,10640.0,10703.9,10794.1,10887.3,11188.3,11235.7
"06000","California","1","All industry total",1971420.5,2012175.2,2019429.0,1957726.6,1946950.0,1911750.8,1902362.4,1916021.3,1941913.3,1957562.4,1971285.9,2023285.8
"06000","California","2","  Private industries",1721081.6,1759292.0,1763027.7,1699666.5,1691705.0,1657354.7,1647059.1,1663728.7,1684539.1,1699284.9,1715765.8,1763790.6
"06000","California","3","      Agriculture, forestry, fishing and hunting",26089.8,27367.5,26590.8,24195.0,26169.9,24831.5,24692.6,25367.5,27014.2,28008.6,29038.6,30686.4
"06000","California","6","      Mining, quarrying, and oil and gas extraction",23042.2,27684.3,27297.2,24875.6,16860.8,18506.7,17524.9,18825.5,17903.1,15864.4,17019.8,22614.6
"06000","California","10","      Utilities",22964.5,25246.5,25782.8,26016.0,27559.8,26890.3,26868.1,28640.7,29275.6,27109.2,27592.4,30277.2
"06000","California","11","      Construction",81036.6,77892.0,74431.6,74148.1,67477.0,66020.1,64215.5,63759.0,61000.7,62357.5,61655.2,61415.0
"06000","California","12","      Manufacturing",239547.5,255127.6,263637.6,240978.9,253505.9,227608.5,223607.3,226118.8,226629.1,227194.1,220406.7,234413.6
"06000","California","13","          Durable goods manufacturing",130782.3,133940.2,136016.8,131545.5,131784.4,130413.6,127736.4,130348.2,129777.3,131799.5,125134.4,138999.0
"06000","California","25","          Nondurable goods manufacturing",108765.3,121187.4,127620.8,109433.4,121721.4,97194.9,95870.9,95770.6,96851.8,95394.6,95272.4,95414.6
"06000","California","34","      Wholesale trade",108692.9,110080.2,110751.4,107448.7,100002.3,98261.7,98304.0,100987.8,102862.4,104649.3,108406.4,110694.0
"06000","California","35","      Retail trade",115764.9,116341.6,116122.2,113006.8,109306.2,108218.7,108680.2,111870.6,111910.0,114039.3,113611.1,115880.6
"06000","California","36","      Transportation and warehousing",44657.9,45186.4,45597.7,46274.9,43198.5,42136.1,42047.1,43598.0,43993.4,45507.6,46885.0,47462.2
"06000","California","45","      Information",138887.0,148086.2,146320.2,134118.6,130629.8,129468.5,129429.0,134612.0,141753.0,142751.2,151022.6,152227.0
"06000","California","51","      Finance and insurance",91116.0,87256.7,81174.8,63525.0,86302.5,95688.8,93515.7,95613.5,98033.4,94012.4,91710.7,95824.8
"06000","California","56","      Real estate and rental and leasing",326235.3,326789.9,326087.4,325560.5,323245.5,317337.6,315542.3,313775.6,315795.3,320952.5,322424.6,326954.6
"06000","California","60","      Professional, scientific, and technical services",170429.3,175709.5,177874.3,175141.6,169581.3,163801.3,163758.1,160243.9,165520.8,167650.0,171278.8,175779.1
"06000","California","64","      Management of companies and enterprises",26069.1,26139.2,26931.7,26580.0,25085.6,26045.0,25229.9,24558.4,25351.7,26064.0,26810.1,28027.5
"06000","California","65","      Administrative and support and waste management and remediation services",60226.1,60165.7,60128.5,59911.0,56283.9,55669.2,55328.6,55898.8,56631.5,58089.3,59006.3,60240.1
"06000","California","69","      Educational services",18150.5,18657.8,19390.1,20123.6,21104.8,21326.2,21742.5,21822.3,22751.3,22904.1,23358.8,23428.9
"06000","California","70","      Health care and social assistance",107906.4,110891.2,114001.9,116189.5,117888.2,119050.5,120188.0,120998.3,121604.9,123499.1,125599.2,127179.1
"06000","California","76","      Arts, entertainment, and recreation",26855.0,27081.8,27411.2,28670.3,26771.8,26719.2,27117.7,27359.0,26979.8,27919.3,28584.0,28813.2
"06000","California","79","      Accommodation and food services",50297.5,50699.9,50787.3,50210.3,48487.1,48178.7,48058.9,48318.4,48256.4,49032.6,49494.4,50185.7
"06000","California","82","      Other services (except government and government enterprises)",43113.0,42887.9,42709.1,42692.0,42244.2,41596.0,41208.6,41360.5,41272.4,41680.6,41861.0,41686.9
"06000","California","83","  Government and government enterprises",250339.0,252883.2,256401.3,258060.1,255244.9,254396.2,255303.3,252292.6,257374.3,258277.5,255520.1,259495.1
"06000","California","84","    Federal civilian",33590.2,33665.4,33810.9,33869.5,34557.3,34633.7,35014.0,35010.3,37548.8,37163.9,37137.1,37040.2
"06000","California","85","    Military",26089.7,26624.5,26901.8,27169.9,27898.2,27836.2,28013.7,28210.6,28684.2,29018.8,29302.3,29787.6
"06000","California","86","    State and local",190659.1,192593.2,195688.7,197020.8,192789.4,191926.3,192275.6,189071.7,191141.2,192094.8,189080.7,192667.3
"08000","Colorado","1","All industry total",253046.4,258579.4,259272.9,252422.1,249982.9,245680.9,248141.0,250871.3,251657.1,252805.4,256233.3,261946.9
"08000","Colorado","2","  Private industries",221834.2,226973.1,226806.0,219993.8,217364.8,212965.1,215017.0,217868.3,217689.8,218866.3,222217.1,228235.7
"08000","Colorado","3","      Agriculture, forestry, fishing and hunting",2544.5,2423.9,1975.0,1785.9,1919.9,1901.7,2023.7,2320.1,1879.3,2168.0,2432.0,2673.4
"08000","Colorado","6","      Mining, quarrying, and oil and gas extraction",13992.3,17642.8,16821.7,14821.2,11601.8,10077.5,10342.5,10643.8,11882.9,11472.9,11466.2,11826.8
"08000","Colorado","10","      Utilities",3299.5,3298.1,3395.0,3283.0,3253.2,3194.2,3305.3,3438.9,3968.6,3804.4,3829.7,3912.4
