"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2008:Q1","2008:Q2","2008:Q3","2008:Q4","2009:Q1","2009:Q2","2009:Q3","2009:Q4","2010:Q1","2010:Q2","2010:Q3","2010:Q4"
"00000","United States","45","      Information",716170.0,741845.0,744084.0,709324.0,699875.0,700589.0,704702.0,735136.0,733277.0,740995.0,764014.0,763096.0
"00000","United States","51","      Finance and insurance",1029199.0,967175.0,905732.0,777951.0,1015873.0,1113956.0,1129467.0,1108188.0,1104688.0,1084676.0,1053652.0,1067827.0
"00000","United States","56","      Real estate and rental and leasing",1948120.0,1958527.0,1953617.0,1957603.0,1946819.0,1921305.0,1923571.0,1926823.0,1951477.0,1982907.0,1992873.0,2020233.0
"00000","United States","60","      Professional, scientific, and technical services",1101270.0,1128369.0,1144081.0,1139814.0,1093687.0,1063344.0,1058673.0,1052552.0,1069833.0,1082325.0,1104027.0,1115913.0
"00000","United States","64","      Management of companies and enterprises",268721.0,272453.0,275659.0,273387.0,246310.0,248885.0,255473.0,256965.0,263296.0,266621.0,270622.0,278210.0
"00000","United States","65","      Administrative and support and waste management and remediation services",453983.0,454903.0,454064.0,445206.0,422481.0,413211.0,410585.0,419107.0,435566.0,441580.0,447026.0,453832.0
"00000","United States","69","      Educational services",184264.0,187905.0,193201.0,196704.0,205231.0,205345.0,205886.0,207653.0,209787.0,212022.0,212610.0,213673.0
"00000","United States","70","      Health care and social assistance",1082201.0,1100927.0,1119581.0,1137292.0,1135884.0,1140610.0,1139476.0,1147532.0,1137399.0,1146685.0,1154717.0,1157760.0
"00000","United States","76","      Arts, entertainment, and recreation",151825.0,153081.0,153325.0,155437.0,151464.0,150829.0,151392.0,152118.0,155456.0,158320.0,159159.0,163290.0
"00000","United States","79","      Accommodation and food services",451738.0,451027.0,446913.0,434517.0,418267.0,411592.0,410489.0,412105.0,417704.0,425694.0,432207.0,433211.0
"00000","United States","82","      Other services (except government and government enterprises)",379213.0,375207.0,373304.0,370433.0,359252.0,354241.0,349453.0,347612.0,342541.0,345447.0,348346.0,347232.0
"00000","United States","83","  Government and government enterprises",2157070.0,2170589.0,2181084.0,2167846.0,2162642.0,2171021.0,2173439.0,2179205.0,2186591.0,2187994.0,2179313.0,2175923.0
"00000","United States","84","    Federal civilian",368663.0,369536.2,370823.7,370462.9,373497.4,379078.4,379893.0,381296.7,387062.1,394701.4,391384.8,388953.7
"00000","United States","85","    Military",209169.3,212197.9,215202.2,216709.4,217028.8,217665.1,218622.0,218899.3,221797.4,220121.1,217893.3,216605.7
"00000","United States","86","    State and local",1483651.0,1492137.0,1496242.0,1479705.0,1471349.0,1472014.0,1470482.0,1472954.0,1473200.0,1467995.0,1462285.0,1461143.0
"01000","Alabama","1","All industry total",186746.8,187583.5,186123.5,180668.5,178462.7,178509.9,179061.1,179539.9,179614.4,181898.6,185364.5,185180.5
"01000","Alabama","2","  Private industries",154662.1,155300.6,153688.4,148362.8,145903.1,145453.0,145925.9,146818.1,146770.6,149228.9,152801.7,153047.5
"01000","Alabama","3","      Agriculture, forestry, fishing and hunting",2500.5,2266.2,2013.1,2226.2,2892.2,2782.3,2962.8,2597.9,2009.1,2422.2,2664.5,2692.8
"01000","Alabama","6","      Mining, quarrying, and oil and gas extraction",3490.7,3333.8,3328.6,3979.9,4035.7,3578.5,3328.6,3153.3,3244.7,3138.6,3302.6,3093.6
"01000","Alabama","10","      Utilities",4703.1,5029.4,5276.8,4531.9,4473.0,4439.9,4676.6,4974.1,4770.7,5148.4,5595.3,5769.3
"01000","Alabama","11","      Construction",8995.2,8797.8,8781.7,8095.0,7689.0,7705.6,7639.2,7218.7,7300.6,7194.3,7145.8,6756.9
"01000","Alabama","12","      Manufacturing",32453.6,33121.0,32290.1,29563.0,26852.7,26729.3,27196.9,28018.1,28245.4,28529.6,29969.0,30253.5
"01000","Alabama","13","          Durable goods manufacturing",18525.4,19038.8,18694.4,16831.9,14681.7,13460.6,13492.9,13871.7,15143.0,15971.2,17075.9,17069.8
"01000","Alabama","25","          Nondurable goods manufacturing",13742.8,13862.7,13361.5,12608.9,12218.5,13559.2,14047.4,14511.1,13252.2,12586.3,12873.0,13185.7
"01000","Alabama","34","      Wholesale trade",12033.9,12086.1,11991.0,11465.5,10740.9,10339.7,10180.7,10563.6,10378.7,10777.6,10976.5,10886.9
"01000","Alabama","35","      Retail trade",13344.7,13255.9,13200.9,12845.8,12602.8,12511.8,12333.2,12680.3,12548.6,12736.6,12759.1,12539.1
"01000","Alabama","36","      Transportation and warehousing",5050.2,5109.3,5033.6,4934.3,4611.9,4675.2,4759.8,4865.3,4787.4,4863.0,4992.9,5036.3
"01000","Alabama","45","      Information",4902.0,5033.2,4990.6,4805.7,4564.0,4516.5,4555.1,4613.0,4503.6,4518.5,4573.2,4603.3
"01000","Alabama","51","      Finance and insurance",9781.6,8886.7,7662.0,6315.9,9112.7,9963.2,9912.0,9479.3,9602.4,9702.2,9777.1,9765.1
"01000","Alabama","56","      Real estate and rental and leasing",17397.5,17893.5,18082.5,18262.9,18222.7,17948.3,18122.6,18032.7,18521.4,18936.7,19123.0,19683.3
"01000","Alabama","60","      Professional, scientific, and technical services",10475.1,10818.1,11056.0,11435.7,10824.1,10890.4,10931.8,11070.9,10699.9,10846.2,11077.2,11141.0
"01000","Alabama","64","      Management of companies and enterprises",1461.1,1475.6,1591.6,1459.5,1503.9,1574.3,1564.3,1499.5,1628.3,1697.1,1669.5,1761.0
"01000","Alabama","65","      Administrative and support and waste management and remediation services",4444.1,4470.5,4411.9,4270.1,4108.9,4062.7,4054.6,4182.9,4384.6,4612.4,4917.5,4788.1
"01000","Alabama","69","      Educational services",1060.0,1044.1,1061.7,1110.3,1156.4,1159.3,1178.0,1210.6,1197.6,1213.0,1229.6,1211.4
"01000","Alabama","70","      Health care and social assistance",12439.1,12635.2,12851.1,13029.5,12934.6,13002.5,12934.3,12942.2,13008.3,12930.7,13085.8,13083.7
"01000","Alabama","76","      Arts, entertainment, and recreation",631.3,630.0,642.6,661.7,639.1,633.3,649.8,644.6,663.3,662.1,628.5,624.6
"01000","Alabama","79","      Accommodation and food services",4462.0,4491.3,4455.6,4355.3,4294.7,4222.2,4222.1,4179.5,4345.1,4371.9,4383.1,4379.4
"01000","Alabama","82","      Other services (except government and government enterprises)",5242.4,5181.0,5171.6,5117.9,4998.7,4956.9,4917.5,4957.1,4911.8,4976.3,5005.1,5010.2
"01000","Alabama","83","  Government and government enterprises",32041.8,32241.6,32404.3,32293.3,32554.8,33053.4,33128.7,32713.1,32832.8,32661.2,32561.5,32136.1
"01000","Alabama","84","    Federal civilian",7213.9,7129.6,7169.5,7274.3,7498.6,7561.0,7661.7,7575.3,7799.2,7697.4,7647.3,7584.1
"01000","Alabama","85","    Military",4067.2,4154.2,4205.5,4240.2,4401.0,4415.6,4461.7,4432.5,4401.3,4368.1,4315.2,4366.7
"01000","Alabama","86","    State and local",20770.5,20969.2,21039.5,20785.4,20658.3,21080.7,21008.1,20707.7,20632.9,20597.3,20601.4,20186.2
"02000","Alaska","1","All industry total",49481.7,48445.7,50483.8,55152.8,57293.5,56661.1,55201.2,54486.5,53196.2,54431.8,54776.7,54471.3
"02000","Alaska","2","  Private industries",40312.8,39235.9,41155.3,45774.7,47721.2,47114.0,45562.4,44878.7,43523.1,44785.4,45129.5,44866.9
"02000","Alaska","3","      Agriculture, forestry, fishing and hunting",390.4,337.2,378.4,556.4,437.6,443.7,444.1,341.1,524.3,454.4,440.0,465.8
"02000","Alaska","6","      Mining, quarrying, and oil and gas extraction",13352.4,12289.0,13691.1,17644.9,20549.0,19442.7,17741.5,16658.4,14740.5,15906.0,15832.0,15553.3
"02000","Alaska","10","      Utilities",527.0,589.5,597.5,528.4,553.5,552.2,583.2,589.9,631.8,612.5,624.1,649.1
"02000","Alaska","11","      Construction",2172.7,2144.7,2184.9,2088.8,2119.4,2220.2,2261.1,2281.2,2196.7,2232.9,2225.0,2245.2
"02000","Alaska","12","      Manufacturing",1872.7,1890.7,1830.6,1881.0,1759.4,2066.6,1917.8,1731.6,1547.0,1345.1,1238.9,1135.2
"02000","Alaska","13","          Durable goods manufacturing",196.2,192.3,186.2,189.4,187.2,185.8,193.6,182.2,181.9,173.7,173.1,165.3
"02000","Alaska","25","          Nondurable goods manufacturing",1696.8,1720.4,1665.5,1713.7,1589.7,1913.7,1746.8,1567.1,1374.9,1176.2,1067.9,971.1
"02000","Alaska","34","      Wholesale trade",1282.9,1278.6,1231.6,1218.0,1092.6,1083.9,1064.6,1108.1,1104.7,1169.2,1221.1,1231.0
"02000","Alaska","35","      Retail trade",2045.0,2019.1,2014.5,2078.6,2033.8,2066.1,2067.9,2128.2,2095.9,2116.1,2113.1,2104.2
"02000","Alaska","36","      Transportation and warehousing",5636.1,5845.2,5788.6,5569.3,5092.1,5128.3,5133.0,5366.5,5733.4,5809.6,6044.9,5801.6
"02000","Alaska","45","      Information",1039.7,1144.8,1142.5,1186.0,981.4,1102.8,1086.2,1092.6,1130.2,1083.8,1130.3,1096.3
"02000","Alaska","51","      Finance and insurance",1213.5,1182.0,1108.6,938.5,1243.7,1276.7,1247.9,1193.6,1206.4,1121.8,1106.8,1193.3
"02000","Alaska","56","      Real estate and rental and leasing",3656.1,3669.6,3679.9,3802.9,3899.3,3882.6,3976.8,4083.2,4233.5,4357.8,4447.1,4581.8
"02000","Alaska","60","      Professional, scientific, and technical services",1694.2,1801.3,1838.4,1867.8,1907.9,1839.9,1842.5,1843.4,1912.0,1935.0,1995.4,2013.9
"02000","Alaska","64","      Management of companies and enterprises",284.8,294.7,309.8,317.0,301.9,299.5,312.5,326.1,313.2,333.6,339.6,345.5
"02000","Alaska","65","      Administrative and support and waste management and remediation services",887.2,904.3,918.1,945.0,951.9,948.6,961.8,972.2,1022.6,1057.3,1054.7,1056.2
"02000","Alaska","69","      Educational services",161.9,161.2,167.6,174.9,170.7,167.4,172.8,177.0,183.2,180.4,177.6,184.7
"02000","Alaska","70","      Health care and social assistance",2603.1,2683.0,2733.0,2787.6,2793.4,2848.0,2831.9,2941.3,2919.7,2951.0,2996.4,3037.9
"02000","Alaska","76","      Arts, entertainment, and recreation",220.2,225.0,228.6,222.8,212.4,224.1,223.4,222.6,221.2,226.2,226.8,245.5
"02000","Alaska","79","      Accommodation and food services",1425.7,1472.0,1458.6,1379.9,1351.2,1266.3,1263.9,1309.7,1268.5,1295.2,1317.9,1334.5
"02000","Alaska","82","      Other services (except government and government enterprises)",793.1,785.8,786.5,797.1,790.5,784.8,784.5,776.5,769.5,782.9,789.6,792.8
"02000","Alaska","83","  Government and government enterprises",9254.5,9358.3,9411.6,9344.0,9571.4,9564.2,9641.9,9613.2,9675.8,9646.5,9646.7,9603.8
"02000","Alaska","84","    Federal civilian",2000.7,1992.1,1980.0,1936.9,1961.2,1971.0,1974.4,1967.9,2045.8,2044.4,2047.1,2003.1
"02000","Alaska","85","    Military",2251.1,2314.6,2298.7,2323.6,2384.3,2404.6,2446.5,2431.9,2396.7,2349.4,2319.3,2335.8
"02000","Alaska","86","    State and local",5000.2,5048.8,5131.5,5081.7,5224.1,5186.5,5218.7,5211.2,5230.8,5250.8,5278.7,5263.4
"04000","Arizona","1","All industry total",283803.1,281617.2,277282.8,266727.2,258481.7,253989.0,251940.2,255216.8,252585.7,256310.8,259009.7,261681.2
"04000","Arizona","2","  Private industries",244050.3,242110.2,238079.7,228488.3,221059.5,217175.1,215398.6,217467.5,215769.0,218114.9,220886.7,223592.0
"04000","Arizona","3","      Agriculture, forestry, fishing and hunting",2106.6,2068.2,1881.6,1972.9,2078.0,1903.4,2026.9,1909.0,2213.9,2199.5,2133.2,2094.8
"04000","Arizona","6","      Mining, quarrying, and oil and gas extraction",7397.7,6325.7,6661.4,7104.2,6176.1,5762.2,5391.1,5709.4,5976.0,6801.5,6964.9,6673.9
"04000","Arizona","10","      Utilities",5310.3,5725.7,5763.6,5052.5,5007.3,5345.7,5327.7,5445.6,6123.3,5555.8,5586.6,5766.1
"04000","Arizona","11","      Construction",20111.7,19281.9,18214.5,15963.5,13426.2,12324.8,11661.8,11011.2,10268.2,10283.2,10098.4,10257.2
"04000","Arizona","12","      Manufacturing",23987.7,23922.5,23816.7,22357.2,20360.7,19930.6,20170.3,21115.4,21316.5,21895.3,22869.1,23095.4
"04000","Arizona","13","          Durable goods manufacturing",19016.9,18892.6,19027.0,17858.3,15829.4,15124.7,15285.1,16126.9,16630.0,17287.9,18270.8,18548.3
"04000","Arizona","25","          Nondurable goods manufacturing",4951.9,5034.1,4745.7,4466.1,4582.5,4914.3,5001.3,5095.9,4749.9,4647.7,4618.9,4560.5
"04000","Arizona","34","      Wholesale trade",17790.3,17796.9,17646.1,16820.0,15961.4,15196.8,15030.5,15790.3,15141.5,15757.1,16058.4,16215.9
"04000","Arizona","35","      Retail trade",21821.1,21348.6,20585.5,19704.1,19093.3,19125.5,18718.3,18810.9,19148.1,19202.3,19162.4,19350.3
"04000","Arizona","36","      Transportation and warehousing",8242.8,8254.1,8141.4,7740.4,7453.0,7511.0,7543.2,7741.2,7694.1,7982.6,8242.8,8425.3
"04000","Arizona","45","      Information",7378.6,7573.6,7632.6,7280.8,7105.5,7057.6,7174.6,7706.4,7050.2,7214.3,7494.5,7691.8
"04000","Arizona","51","      Finance and insurance",14787.5,14735.5,13127.9,10764.2,13683.8,14173.2,14131.1,14098.7,14149.9,14133.6,14528.5,15444.0
"04000","Arizona","56","      Real estate and rental and leasing",42550.9,41696.8,40976.3,40556.1,40403.1,39131.3,38767.4,38254.1,38045.7,37921.7,37630.9,37541.2
"04000","Arizona","60","      Professional, scientific, and technical services",15550.1,15715.7,15848.3,15744.3,15090.3,14559.7,14384.1,14319.2,14143.3,14441.8,14622.1,14781.7
"04000","Arizona","64","      Management of companies and enterprises",3035.3,3122.9,3168.6,3388.0,2850.7,2902.0,3177.7,2882.4,2710.3,2788.6,2859.9,2923.4
"04000","Arizona","65","      Administrative and support and waste management and remediation services",12420.4,12322.8,12029.6,11822.2,11104.0,11022.4,10712.9,10793.3,10671.2,10722.5,10782.2,10997.9
"04000","Arizona","69","      Educational services",2720.5,2814.3,2922.9,2997.8,3170.4,3162.8,3241.0,3419.1,3429.4,3512.3,3618.8,3635.5
"04000","Arizona","70","      Health care and social assistance",20377.5,21003.5,21424.2,21661.2,21362.1,21498.4,21525.1,21775.0,21513.8,21382.5,21820.5,22020.2
"04000","Arizona","76","      Arts, entertainment, and recreation",2192.4,2164.4,2206.3,2214.3,2129.1,2122.4,2082.9,2119.1,2147.1,2118.0,2122.2,2207.4
"04000","Arizona","79","      Accommodation and food services",10078.8,9956.2,9817.5,9491.7,9082.5,8916.8,8855.3,8908.2,8797.0,8983.7,9055.0,9121.6
"04000","Arizona","82","      Other services (except government and government enterprises)",5922.0,5867.1,5853.7,5692.9,5472.2,5369.0,5297.7,5459.2,5110.3,5188.3,5204.3,5280.3
"04000","Arizona","83","  Government and government enterprises",39706.2,39463.9,39170.7,38222.4,37414.8,36806.9,36534.2,37752.3,36812.0,38193.9,38121.5,38088.9
"04000","Arizona","84","    Federal civilian",6326.5,6369.6,6424.9,6427.2,6591.7,6553.0,6575.0,6469.3,6728.1,6649.2,6560.4,6498.7
"04000","Arizona","85","    Military",3412.8,3466.4,3540.5,3601.0,3789.5,3838.0,3903.1,3949.3,4009.1,4060.7,4079.9,4095.8
"04000","Arizona","86","    State and local",29991.7,29648.0,29219.5,28202.2,27034.7,26414.7,26053.3,27334.7,26068.8,27483.7,27481.7,27495.4
"05000","Arkansas","1","All industry total",105463.2,107207.9,106457.1,104564.6,104491.0,100904.4,101782.6,102876.2,102007.9,104978.0,106882.3,107026.3
"05000","Arkansas","2","  Private industries",90665.7,92439.2,91667.9,90020.0,89755.5,86300.0,86895.1,87997.1,87043.5,90189.5,91864.7,92099.9
"05000","Arkansas","3","      Agriculture, forestry, fishing and hunting",3461.9,3475.5,3380.5,3992.1,2817.8,3032.9,3823.5,3960.0,2193.3,2696.9,3061.4,3063.0
"05000","Arkansas","6","      Mining, quarrying, and oil and gas extraction",1889.6,2070.7,2382.8,3139.6,3367.3,3031.3,2831.4,2713.4,2639.2,3011.7,3020.3,3079.8
"05000","Arkansas","10","      Utilities",2413.6,2700.0,2538.0,2245.7,2265.4,2217.5,2372.9,2470.2,2561.5,2648.2,2677.1,2819.6
"05000","Arkansas","11","      Construction",4439.2,4487.1,4575.9,4466.1,4325.1,4220.0,4419.6,4160.2,3997.2,4402.9,4329.5,4117.9
"05000","Arkansas","12","      Manufacturing",17403.0,17607.3,17015.6,15646.3,13884.1,13999.3,14309.3,15004.9,15014.3,15428.6,15793.8,15853.2
"05000","Arkansas","13","          Durable goods manufacturing",9366.2,9325.3,9050.1,8087.4,6685.9,6193.1,6119.3,6265.5,6458.2,7048.2,7360.1,7576.0
"05000","Arkansas","25","          Nondurable goods manufacturing",7876.4,8155.9,7842.5,7482.7,7193.1,7856.1,8259.0,8820.9,8619.2,8416.5,8461.6,8297.2
"05000","Arkansas","34","      Wholesale trade",8553.6,8657.9,8536.0,8419.0,7761.8,7573.4,7557.6,7935.6,7902.0,8123.6,8401.8,8433.5
"05000","Arkansas","35","      Retail trade",7495.4,7469.3,7461.7,7271.7,7184.2,7203.1,7086.4,7309.7,7351.3,7568.3,7554.2,7463.2
"05000","Arkansas","36","      Transportation and warehousing",4831.0,4925.6,4740.2,4499.3,4237.3,4305.3,4139.1,4196.6,4197.7,4380.8,4568.7,4503.3
"05000","Arkansas","45","      Information",3734.2,4041.8,3873.2,3716.0,5959.3,3402.8,3136.8,3017.4,2738.2,3028.0,2926.0,2868.5
"05000","Arkansas","51","      Finance and insurance",4573.0,4512.8,4096.4,3392.0,4329.2,4334.0,4375.1,4218.1,4279.3,4205.7,4504.4,4819.5
"05000","Arkansas","56","      Real estate and rental and leasing",9488.4,9513.3,9504.4,9632.5,9837.2,9766.0,9937.9,10034.9,10271.4,10483.4,10524.1,10703.5
"05000","Arkansas","60","      Professional, scientific, and technical services",3639.8,3717.6,3809.3,3800.1,3625.3,3555.6,3505.1,3476.3,3654.0,3600.0,3707.2,3648.1
"05000","Arkansas","64","      Management of companies and enterprises",2651.4,2937.4,3091.3,3070.5,3158.8,3061.5,2994.1,3049.7,3115.7,3348.1,3429.2,3410.5
"05000","Arkansas","65","      Administrative and support and waste management and remediation services",2345.8,2392.8,2386.7,2339.4,2313.5,2233.8,2261.5,2321.5,2482.7,2549.3,2586.8,2557.6
"05000","Arkansas","69","      Educational services",554.8,581.1,617.1,636.3,679.5,671.2,675.4,676.5,714.9,708.7,710.4,707.3
"05000","Arkansas","70","      Health care and social assistance",8078.1,8232.9,8363.2,8529.5,8432.0,8510.6,8479.0,8503.7,8426.9,8447.6,8539.8,8496.7
"05000","Arkansas","76","      Arts, entertainment, and recreation",441.0,383.3,411.8,404.0,416.7,415.0,418.1,419.3,418.5,430.5,437.7,430.2
"05000","Arkansas","79","      Accommodation and food services",2636.1,2630.3,2631.5,2565.0,2550.3,2499.9,2521.9,2507.5,2637.0,2686.7,2700.1,2700.5
"05000","Arkansas","82","      Other services (except government and government enterprises)",2580.8,2592.1,2580.1,2530.1,2502.5,2432.5,2430.5,2419.1,2416.0,2473.5,2494.0,2497.8
"05000","Arkansas","83","  Government and government enterprises",14789.4,14752.9,14779.0,14536.1,14731.8,14605.2,14888.9,14879.1,14963.6,14787.6,15016.6,14926.4
"05000","Arkansas","84","    Federal civilian",2428.3,2404.4,2421.3,2433.2,2460.8,2501.0,2453.8,2419.1,2501.4,2374.3,2374.6,2279.8
"05000","Arkansas","85","    Military",1095.2,1092.2,1084.0,1072.3,1129.5,1131.2,1133.1,1136.1,1095.1,1081.7,1069.2,1063.2
"05000","Arkansas","86","    State and local",11262.7,11253.6,11270.9,11026.8,11137.3,10968.2,11298.0,11320.1,11362.9,11328.8,11570.7,11582.4
"06000","California","1","All industry total",2103856.9,2142702.6,2135739.3,2060085.7,2051789.4,2020838.1,2011201.8,2018703.3,2039276.4,2044921.6,2050435.0,2093328.5
"06000","California","2","  Private industries",1826034.1,1863050.7,1854647.3,1782445.2,1778326.3,1749966.4,1740627.8,1752651.7,1769284.5,1776937.7,1786810.9,1826783.9
"06000","California","3","      Agriculture, forestry, fishing and hunting",30567.7,31749.3,31843.9,32510.7,40072.6,37181.9,38343.1,34222.0,36352.3,37857.6,37115.8,36192.4
"06000","California","6","      Mining, quarrying, and oil and gas extraction",15913.6,15234.7,15997.7,23844.5,22078.4,25710.1,23629.5,22138.3,17705.8,16223.1,16861.1,21291.6
"06000","California","10","      Utilities",25147.6,27671.1,26990.4,23731.5,23642.0,24592.9,25541.0,27233.3,28299.5,25965.1,26027.2,28616.0
"06000","California","11","      Construction",83726.4,81566.9,78510.4,74710.6,66405.0,66892.7,67144.3,66366.2,63967.1,65450.4,64032.9,63470.5
"06000","California","12","      Manufacturing",257134.9,279861.1,282835.5,256214.3,269249.7,247810.7,244691.0,249448.2,249254.4,245697.5,235195.3,246939.6
"06000","California","13","          Durable goods manufacturing",122915.4,128560.1,131488.2,123704.2,122579.2,122688.2,121598.5,125297.5,126372.7,129168.3,123123.1,138111.7
"06000","California","25","          Nondurable goods manufacturing",140565.7,160126.7,159729.3,138640.8,155827.2,129642.6,127380.7,128011.2,126329.7,118592.7,114265.9,109605.2
"06000","California","34","      Wholesale trade",128849.7,128175.6,126307.6,119186.3,108899.9,104980.2,104086.1,108403.0,108436.9,111740.2,116242.9,118498.2
"06000","California","35","      Retail trade",128548.1,127408.3,124628.6,119486.6,116903.6,115570.5,115340.5,118694.3,118558.5,120258.2,120297.3,122361.7
"06000","California","36","      Transportation and warehousing",50623.3,50716.6,49906.2,47998.9,45227.2,46302.4,46119.2,47409.1,47134.6,48001.0,49579.8,50653.3
"06000","California","45","      Information",134390.2,144414.2,142996.9,130712.0,127837.3,128247.9,128956.3,135275.5,142459.9,142703.1,150846.1,151689.5
"06000","California","51","      Finance and insurance",93259.7,89824.1,85268.1,68945.9,98801.4,109738.6,106687.1,105737.2,106988.6,100851.7,98190.7,102132.0
"06000","California","56","      Real estate and rental and leasing",338926.6,339060.7,336787.4,334011.6,329009.2,321300.9,319379.1,319187.5,322946.9,328831.8,330765.1,335050.6
"06000","California","60","      Professional, scientific, and technical services",177594.7,183035.6,184544.6,181087.8,175099.2,168785.2,168974.2,164772.4,170523.4,172050.6,175326.5,179156.4
"06000","California","64","      Management of companies and enterprises",27749.3,27888.0,28676.9,28060.3,26074.9,26642.3,25891.5,25142.4,25906.0,26563.5,27193.8,28311.3
"06000","California","65","      Administrative and support and waste management and remediation services",62192.1,62271.3,62119.0,61014.6,56880.4,56133.8,55696.1,56449.3,57926.4,58987.8,59658.4,61036.2
"06000","California","69","      Educational services",20894.6,21314.2,21952.9,22501.9,23382.7,23385.0,23662.0,23646.9,24478.9,24513.5,24769.5,24795.1
"06000","California","70","      Health care and social assistance",118289.5,121361.9,124384.1,125632.3,125954.4,126186.9,126488.8,126656.8,126676.0,127921.9,129368.0,130425.6
"06000","California","76","      Arts, entertainment, and recreation",28989.0,29163.8,29207.2,30243.1,28071.9,28078.3,28181.2,28487.5,28178.1,29030.7,29556.9,29938.8
"06000","California","79","      Accommodation and food services",57349.1,57535.3,56838.7,54975.1,52313.5,51271.4,50776.4,50998.0,51161.2,51902.9,52511.5,52935.0
"06000","California","82","      Other services (except government and government enterprises)",49695.0,48951.3,48310.6,47421.0,46239.2,45111.0,44299.5,44062.9,43797.3,44048.6,44083.3,43658.2
"06000","California","83","  Government and government enterprises",277776.1,279464.5,281002.3,277761.8,273482.1,270886.2,270573.4,266024.8,269953.8,267949.6,263626.3,266563.8
"06000","California","84","    Federal civilian",36536.7,36423.1,36395.0,36151.5,36763.1,36639.4,36915.7,36610.2,38981.1,38230.3,38054.9,37662.6
"06000","California","85","    Military",28379.7,28808.1,28960.7,29002.5,29679.0,29447.4,29534.6,29500.5,29781.4,29855.8,30031.3,30292.5
"06000","California","86","    State and local",212930.5,214305.6,215722.2,212667.5,207067.9,204819.7,204137.5,199920.9,201179.0,199854.9,195521.4,198600.8
"08000","Colorado","1","All industry total",267585.8,269649.4,269152.1,265472.2,264666.1,260176.0,262049.6,262961.5,262102.8,263014.1,265808.5,270351.7
"08000","Colorado","2","  Private industries",233013.1,234787.8,233666.0,230609.0,229754.5,225377.0,226974.8,228203.1,226530.0,227847.1,230749.7,235781.4
"08000","Colorado","3","      Agriculture, forestry, fishing and hunting",2987.2,2833.8,2409.0,2482.5,3101.7,3045.5,3385.7,3377.7,2715.1,3121.1,3274.6,3274.7
"08000","Colorado","6","      Mining, quarrying, and oil and gas extraction",11160.3,11362.4,11349.7,15611.3,15538.7,13631.9,13269.6,11977.3,11670.6,11972.6,11809.8,11697.3
"08000","Colorado","10","      Utilities",3606.8,3605.5,3544.2,2987.8,2787.0,2919.5,3141.5,3270.0,3835.9,3643.4,3612.0,3697.6
"08000","Colorado","11","      Construction",14048.1,14161.4,14415.0,13680.0,12759.0,11881.2,11530.2,10619.9,10046.9,9635.5,9510.0,9719.9
"08000","Colorado","12","      Manufacturing",20329.0,21432.0,21035.1,20011.3,19725.5,20205.3,21082.5,21521.2,21161.0,20612.7,21008.7,21640.9
