"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4"
"01000","Alabama","10","      Utilities",5183.1,5489.0,5620.4,6056.6,5549.3,6092.1,5701.3,5412.9,5683.4,5686.3,5348.9,5229.6
"01000","Alabama","11","      Construction",6820.0,6835.2,6700.1,6823.3,6971.8,6915.4,6767.5,6859.8,6672.2,6593.5,6454.7,6205.9
"01000","Alabama","12","      Manufacturing",31708.1,31990.6,32080.1,32853.8,32414.7,32120.7,31336.4,31811.8,33434.6,33819.1,34044.7,33517.9
"01000","Alabama","13","          Durable goods manufacturing",17629.9,17509.7,17867.9,18634.4,18848.6,19280.0,19090.9,19751.3,20369.1,20551.6,20459.2,20236.1
"01000","Alabama","25","          Nondurable goods manufacturing",14106.4,14527.9,14246.8,14244.8,13575.5,12834.0,12239.2,12064.2,13060.4,13263.4,13588.9,13286.3
"01000","Alabama","34","      Wholesale trade",10587.3,10430.2,10603.1,10893.1,10398.5,10749.4,10652.8,10361.5,10808.1,10647.6,10881.8,11092.4
"01000","Alabama","35","      Retail trade",12776.4,12480.7,12459.3,12512.8,12732.0,12427.5,12565.1,12476.4,12774.8,12704.5,12642.1,12565.5
"01000","Alabama","36","      Transportation and warehousing",4983.4,4947.7,4930.7,4975.2,4780.8,4843.7,4767.8,4801.9,4750.8,4662.5,4678.2,4755.1
"01000","Alabama","45","      Information",4416.8,4547.9,4546.3,4388.3,4284.0,4339.3,4229.9,4143.1,4393.7,4376.3,4442.6,4290.3
"01000","Alabama","51","      Finance and insurance",8576.2,8817.3,9277.1,9796.1,9811.1,10518.6,11027.0,10920.1,11007.9,10622.1,10550.9,10407.8
"01000","Alabama","56","      Real estate and rental and leasing",19625.9,20241.1,20223.5,20567.4,20227.7,20185.4,20163.1,20079.1,20114.2,20026.4,20144.3,20107.6
"01000","Alabama","60","      Professional, scientific, and technical services",10895.3,11049.0,11210.0,11189.6,11026.1,11210.0,11170.8,10920.6,11234.7,11076.0,11067.4,11060.3
"01000","Alabama","64","      Management of companies and enterprises",1762.0,1721.8,1807.9,1772.2,1821.2,1874.6,1801.6,1940.7,1856.6,1763.7,1792.4,1890.2
"01000","Alabama","65","      Administrative and support and waste management and remediation services",4795.9,4754.9,4775.9,4705.9,4864.7,4826.4,4751.3,4771.6,4764.0,4790.8,4773.6,4825.1
"01000","Alabama","69","      Educational services",1218.5,1217.7,1218.4,1193.7,1199.0,1211.9,1195.8,1184.8,1189.9,1173.0,1176.9,1173.7
"01000","Alabama","70","      Health care and social assistance",13207.7,13270.7,13366.3,13362.1,13491.6,13357.7,13249.8,13479.1,13547.2,13658.6,13556.7,13709.0
"01000","Alabama","76","      Arts, entertainment, and recreation",646.5,659.7,643.0,625.3,682.9,678.5,670.0,651.8,667.6,651.7,650.5,676.8
"01000","Alabama","79","      Accommodation and food services",4579.3,4579.7,4589.9,4534.2,4747.6,4690.3,4659.3,4716.5,4776.4,4732.4,4714.7,4723.7
